streetAddress,addressLocality,addressRegion,postalCode,latitude,longitude,description,price,priceCurrency,property-beds,property-baths,property-sqft,Acreage,Air Conditioning,Year Built,Area,Basement,Bath,Full Bathrooms,Half Bathrooms,Bedroom,Bonus Room,Breakfast,Contract Conditions,Cooling,Den,Property Details,Dining Room,Driveway,Exterior,Exterior Features,Family Room,Features,Fees,Finished Basement,Fireplace,Fireplaces,Formal Dining,Foundation,Foyer,Gallery,Game Room,Garage,Garage Spaces,Garage Type,Great Room,Heating,Heating Source,Home Features,Interior Features,Kitchen,Last Updated,Laundry Room,Date Listed,Listing ID,Living Room,Lot Size,Master Bath,Master Bedroom,Master Bedroom First Floor,Media Room,MLS® #,Model Type,Mortgage Calculator,Neighbourhood Features,N/A,Occupancy,Office/Den,Other,Ownership Type,Parking Spaces,Partial Bathroom,Pet Policy,Pool,Property Tax,Property Type,Roof,Room Details,Rooms,School District,See more details,See less details,Sewer,Square Footage,Status,Stories,Style,Subdivision,Tax Year,Total Acres,Transaction Type,Type,Utility Room,Waterfront,Waterview,Yes,Heating Fuel,Heating/Cooling,Basement Description,Basement Details,Basement Development,Basement Type,Basement Walls,Fireplace Description,Fireplace Fuel,Fireplace Location,Fireplace Type,Fireplace Y/N,Parking,Parking Description,Parking Surface,Parking Types,Garage Capacity,Garage Description,Garage/Carport,Exterior Finish,Pool Features,Pool YN,Roofing,Roofing Description,Lease,Lease Requirements,Lease Term,Architecture,Year Built Description,Year Built Source,Approx Age,Location,Ownership,Pets Allowed,Levels,SqFT Range,Inclusions,Appliances,Exclusions,Electric,Electric Available,Ensuite,Family Room Level,Floor Location,Fuel,Fuel Type,Furnace,Furnished,Gas,Gas Available,Hot Water,Interior,Interior Layout,Interior Maintenance/Repairs Paid By,Laundry,Laundry Description,Laundry Location,LaundryFeatures,Natural Gas,Number Of Fireplaces,Plumbing,Power,Power Source,Smoke Detector(s),Master Description,Br Description,2nd Br Description,3rd Br Description,4th Br Description,5th Br Description,Pantry Description,Foyer Description,Dining Description,Living Description,Kitchen Description,Sitting Description,Den Description,Family Description,Bathroom Description,Office Description,Rec Description,Breakfast Description,Workshop description,Tandem Description,Sunroom Description,Study Description,Solarium Description,Powder Room Description,Play Description,Nursery Description,Mudroom Description,Media/Ent Description,Library Description,Great Room Description,Games Description,Furnace Description,Exercise Description,Dinning Description,Common Room Description,Cold/Cant Description,Locker,Locker Description,Heating Fuels,Flooring,HVAC,Waterfront Features,Waterfront YN,Access,Access Road,Building Style,Building Type,Buildings,Bush,Carport,Construction,Construction Materials,Construction Type,Covered Parking,Direction Facing,District,Exposure,Extra Structures,Fence,Fencing,Fronting On,Frontage,Gated,Loading Dock,Loading Info,Major Area,Out Buildings,Outdoor Area,Patio,Present Structures,Rear Exposure,Road,Road Between Waterfront And Home,Site Description,Site Influence,Site Influences,Site Information,Soil,Sprinklers,Storm Sewage Drain,Association Amenities,Balcony,Acreage Range,Exterior Build,Lot Description,Lot Shape,Lock Box,Security Features,Tenant Pays,Owner Pays,Rent Includes,Assessed Fees,Association Fee Frequency,Telephone Service,TV Service,Utilities,Utilities Included,Utility Description,Waste,Water,Water Heater,Water Heater Location,Water Heating Paid By,Water Paid By,Water Purifier,Water Service,Water Softener,Water Source,Water Treatment,Water Type,Common Interest,Business Type,Commercial Type,Complex,Condo Management,Condo Name,Current Use,Disclosures/Documents,Documents On File,Dues Frequency,Electric (amps),Electric (volts),Electric Paid By,Escape Clause,Farm,Farm Type,Fee Frequency,Fee Includes,Financing,For Sale or Lease,FP Fuel,Franchise,Grade Level Entry Y/N,HOA Includes,HOA Pay Schedule,HOA Terms,Income Property,Insurance Paid By,Lease Includes,Maintenance Paid By,Management,Mobile Home Type,Nearest Town,Occupied By,Percolation Test,Possession,Present Use,Price Type,Property Sub Type,Property Subtype,Property Type Detail,Quarter,Range,Recreation,Rental Type,Residence,Restrictions,Restrictions/Covenants,Sale Rent,Sale Terms,Sale Type,SaleOrRent,Showing Instructions,Soil Test,Sub Property Type,Sub Type,Survey Available,Taxes Paid By,Terms,Title,Parking Features,Fireplace Features,Board,Foundation/Basement,Rental Equipment,Sign,Condo Management Firm,Condo Fees Include,Condo Fees Assessed Y/N,Bare Land YN,Condo Fees,Distance To High School,Drinking Water Y/N,Distance To Town,Distance To Elementary School,Community Name,Amenities,Structure,Surface Water,Utilities Available,Ensuite 4-Piece Level,Storage Room Level,Age Description,Bath 2-Piece Level,Bath 3-Piece Level,Foyer Level,Bath 4-Piece Level,Bedroom Level,Walk In Closet Level,Sewer Type,Last Change Type,Kitchen Level,Dwelling Type,Primary Bedrm Level,Assoc,Living Room Level,Recreation Room Level,Dining Room Level,Laundry Room Level,Rental Features,Assoc/Maint Fee Per,Living Area,Zoning,Architectural Style,Lot Features,Maintenance,Water/Sewer,Double,Land Features,MLS,Sub Area,Building Features,Lease Type,Municipality,Community Features,Elevator,MLS Area Minor,View,Foundation Details,SqFt Range,Building Area Source,Buyer Agent Designation,Lot Measurement,Lot Size Source,Topography,Current Financing
"217, 136C Sandpiper Road, Fort McMurray, AB T9K0J7",Fort McMurray,AB,T9K0J7,56.7546138,-111.4429323,"LIVE IN EAGLE RIDGE!  Imagine your very own hide away - Home away from Home!  Calling all commuters, roomers, empty nesters, and professional couples! WHY RENT WHEN YOU CAN OWN This beautiful spacious 1 bedroom, 1 bath condo in the PEAKS of Eagle Ridge; is PERFECT one for you!  Nestled near shopping, landmark movie theatre and all the comforts of home.  So many things to FALL IN LOVE with this unit especially the UNDERGROUND HEATED PARKING Stall which also has a STORAGE Unit!  This is one place you will definitely want to call this place your home.  The kitchen boasts lots of cabinets for storage, an island with pendent lighting above, overlooking your OPEN CONCEPT floor plan which is great for entertaining family and friends.  The  SPACIOUS one bedroom is the PERFECT Size with a walk through closet to your 4 pc bathroom which also has direct access from the common area as well as acts like an ensuite bathroom.  .  Hang out and enjoy your favorite drink with direct access from the living room to your balcony deck that features a  gas barbeque hook-up. This awesome condo apartment comes with one under ground parking stall, all this nestled in a concrete construction building that has car wash amenities, gym, playground, visitors parking, secure building with elevators and cameras and lobbies on each floor!   Don't miss out on this one!  Call now to view! ",159900.0,CAD,1,1,691,,,,,,,,,,,,,,,,,,"[""Balcony"", ""BBQ gas line""]","[""Balcony"", ""BBQ gas line""]",,"[""Parkade"", ""Stall"", ""Titled"", ""Underground""]",,,,,,,,,,,,,,"[""Hot Water""]",,,,,,,,,,,,,,,A2193812,,,,,,,,,,,,,N/A,Condo,,,,,,,,691 SQFT,,,,Eagle Ridge,,,,Condo,,,,,,,,,,,,,,,,,"[""Parkade"", ""Stall"", ""Titled"", ""Underground""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carpet"", ""Linoleum""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Parkade"", ""Stall"", ""Titled"", ""Underground""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2193812,,,,,,,,,,,,,,,,
"101 Comeau Crescent, Fort McMurray, AB T9K2X7",Fort McMurray,AB,T9K2X7,56.771277,-111.447023,"Welcome to 101 Comeau Crescent, where luxury and practicality come together in this stunning three-story home featuring high-end finishes, a self-contained TWO-BEDROOM LEGAL SUITE, and a DOUBLE HEATED GARAGE with additional parking for an RV, boat, or extra vehicles. Located on a large CORNER LOT, this meticulously crafted home offers exceptional quality and modern comforts in one of Wood Buffalo’s most desirable neighborhoods.

Step inside and be captivated by the open-concept main living area, highlighted by a chef-inspired kitchen with GRANITE COUNTERTOPS, a 5-burner gas range, built-in cabinet garbage and recycling, and an expansive island with a prep sink and pop-up electrical outlet. The adjacent living space is both elegant and cozy, featuring a hand-hewn wooden fireplace mantle, in-built Sonos speakers, and large windows that flood the room with natural light.

The second level offers three generously sized bedrooms, including the primary retreat with a walk-in closet and spa-like ensuite. The third-level loft is a standout feature, offering vaulted ceilings, hardwood floors, an oversized walk-in closet, and a full four-piece bathroom, making it ideal as a private master suite, bonus room, or home office. The ensuite is designed for ultimate relaxation, featuring dual shower heads with separate temperature controls.

Tech and convenience are seamlessly integrated throughout the home, with built-in Sonos speakers in the living room and backyard, a wall-mounted magnetic charger for an iPad, central vacuum connections on all three floors, and exterior pot lights that enhance the home’s curb appeal.

The separate entry legal suite is a fantastic mortgage helper, offering IN-FLOOR HEATING, a full kitchen, a spacious living area, two well-sized bedrooms, separate laundry, and a four-piece bathroom.

Outside, the backyard is beautifully landscaped and designed for summer enjoyment, featuring a stone patio, a stunning deck, and a built-in stone fireplace—perfect for cozy evenings outdoors. The exterior pot lights add to the home’s curb appeal, while the oversized 23’ x 23’ heated garage and additional parking pad provide plenty of room for extra vehicles, an RV, or outdoor toys.


Don’t miss your chance to own this exceptional home in the heart of Parsons Creek. Schedule a private tour today!",669500.0,CAD,6,5,"2,225",0.12,,,,"[""Separate/Exterior Entry"", ""Finished"", ""Full"", ""Suite""]",,,,,,,,,,,,,"[""Fire Pit"", ""Garden"", ""Lighting"", ""Private Entrance"", ""Private Yard"", ""Storage""]","[""Fire Pit"", ""Garden"", ""Lighting"", ""Private Entrance"", ""Private Yard"", ""Storage""]",,"[""Additional Parking"", ""Alley Access"", ""Double Garage Detached"", ""Garage Door Opener"", ""Garage Faces Rear"", ""Gravel Driveway"", ""Heated Garage"", ""Oversized"", ""Parking Pad"", ""RV Access/Parking"", ""Secured""]",,,"[""Gas""]",,,,,,,Yes,,,,"[""Forced Air""]",,,,,,,,,,,,,,,A2193569,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,,"2,225 SQFT",,,,Parsons North,,,,Single Family,,,,,,,,,,,,,,,,,"[""Additional Parking"", ""Alley Access"", ""Double Garage Detached"", ""Garage Door Opener"", ""Garage Faces Rear"", ""Gravel Driveway"", ""Heated Garage"", ""Oversized"", ""Parking Pad"", ""RV Access/Parking"", ""Secured""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Hardwood"", ""Tile"", ""Vinyl Plank""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Additional Parking"", ""Alley Access"", ""Double Garage Detached"", ""Garage Door Opener"", ""Garage Faces Rear"", ""Gravel Driveway"", ""Heated Garage"", ""Oversized"", ""Parking Pad"", ""RV Access/Parking"", ""Secured""]","[""Gas""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2193569,,,,,,,,,,,,,,,,
"9407 114A AVENUE, Fort St. John, BC V1J4L7",Fort St. John,BC,V1J4L7,56.2603337,-120.8369562,Great location in the north east of the city. A short walking distance to Ambrose School and Kin Park. (id:38686),359000.0,CAD,4,2,"2,044",0.18,,,,"[""Partially finished"", ""Full""]",,,,,,,,,,,,,"[""Vinyl siding""]","[""Vinyl siding""]",,"[""Carport""]",,,Yes,,,,,,,,,,,"[""Forced air"", ""Natural gas""]",,,,,,,,,,,,,,,R2965159,,,,,,,,,,,,,N/A,Single Family,[],,,,,,[],"2,044 SQFT",,,,,,,,Single Family,,,,,,,,,,,,,,,,,"[""Carport""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carport""]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2965159,,,,,,,,,,,,,,,,
"519, 8535 Clearwater Drive, Fort McMurray, AB T9H5G2",Fort McMurray,AB,T9H5G2,56.720583,-111.35482086,"Welcome to 519-8535 Clearwater Drive, an exceptional 2-bedroom + den, 2-bathroom corner unit offering unparalleled waterfront living in the heart of downtown Fort McMurray. Completely renovated from top to bottom, this residence presents a brand-new interior, featuring modern finishes, premium upgrades, and some of the best views in town.

Upon entry, you’ll be greeted by an open-concept layout flooded with natural light, showcasing breathtaking 180-degree views of the Clearwater River. The expansive 27-foot covered balcony, complete with a natural gas hookup, provides a front-row seat to the Northern Lights and MacDonald Island fireworks, making it the perfect space for entertaining or relaxing year-round.

Property Highlights:
 • Fully renovated with new flooring, cabinetry, bathrooms, and fresh finishes throughout
 • Gourmet kitchen featuring granite countertops, hardwood cabinetry, ceramic tile flooring, and modern brushed aluminum hardware
 • Spacious primary bedroom with a private ensuite and ample closet space
 • Den ideal for a home office, study, or additional storage
 • Bright and open living space with a corner fireplace and direct balcony access
 • In-suite laundry with a large storage area for added convenience
 • Two titled heated underground parking stalls (228 & 229)
 • Executive concrete building built in 2010 by F.M. Shah Building Design Group
 • Modern amenities including double elevators, fitness rooms on every floor, and garbage chutes

Prime Downtown Location:

Located in the highly sought-after River Ridge Estates, this home is just steps from grocery stores, shopping, dining, and public transit, offering the perfect blend of urban convenience.

This fully upgraded waterfront property is an incredible opportunity for homeowners and investors alike. Experience luxury, comfort, and breathtaking views—schedule your private showing today!",190000.0,CAD,2,2,"1,012",,,,,,,,,,,,,,,,,,"[""Balcony""]","[""Balcony""]",,"[""Underground""]",,,"[""Electric"", ""Living Room""]",,,,,,,,,,,"[""Baseboard"", ""Natural Gas""]",,,,,,,,,,,,,,,A2191940,,,,,,,,,,,,,N/A,Condo,,,,,,,,"1,012 SQFT",,,,Downtown,,,,Condo,,,,,,,,,,,,,,,,,"[""Underground""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Laminate""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Underground""]","[""Electric"", ""Living Room""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2191940,,,,,,,,,,,,,,,,
"214, 111 Charles Avenue, Fort McMurray, AB T9H 1R3",Fort McMurray,AB,T9H 1R3,56.722019,-111.378133,"Stylish 1-Bedroom Apartment in Downtown Fort McMurray!

Welcome to 111 Charles Avenue, a beautifully maintained 1-bedroom, 1-bathroom apartment, perfect for investors, first-time buyers, and commuters! Located in the heart of downtown Fort McMurray, this home offers exceptional convenience with shopping, schools, parks, and bus routes just steps away.

Step inside to discover a modern and inviting space with stylish finishes throughout. The kitchen features sleek cabinetry and essential appliances, including a refrigerator, stove, and hood fan. The bright and spacious living room boasts a feature wall with a TV mount, adding a contemporary touch to the space.

The large primary bedroom includes a generously sized closet for ample storage, while the bathroom showcases a new vanity  combining convenience with elegance. Additional in-suite storage provides extra functionality for daily living.

A temporary bedroom has been added to enhance space utilization, but it can be easily removed to restore the original open layout.( Furniture is negotiable)

This affordable, move-in-ready home is a fantastic opportunity in a prime downtown location. Don’t miss out—schedule your private tour today!",39900.0,CAD,2,1,,,,,,,,,,,,,,,,,,,None,None,,Stall,,,,,,,,,,,,,,Baseboard,,,,,,,,,,,,,,,A2193783,,,,,,,,,,,,,N/A,Condo,,,,,,,,,,,,Downtown,,,,Condo,,,,,,,,,,,,,,,,,Stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carpet, Vinyl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2193783,,,,,,,,,,,,,,,,
"292 Grandview Crescent, Fort McMurray, AB T9H4Y1",Fort McMurray,AB,T9H4Y1,56.681543,-111.345152,"Welcome to 292 Grandview Cres. This property boasts three bedrooms which includes the primary bedroom that comes with a 2 PCE en suite bathroom. This property also has an additional 4 PCE bathroom, a large living room, a spacious dining room and is closet to lots of amenities. Call now to book your personal showing. This property is sold as is where is with no warranty or representations.",115000.0,CAD,3,2,"1,209",0.10,,,,"[""None""]",,,,,,,,,,,,,"[""Other""]","[""Other""]",,"[""Driveway"", ""Stall""]",,,,,,,,,,,,,,"[""Forced Air""]",,,,,,,,,,,,,,,A2193693,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,,"1,209 SQFT",,,,Gregoire Park,,,,Single Family,,,,,,,,,,,,,,,,,"[""Driveway"", ""Stall""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carpet"", ""Laminate""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Driveway"", ""Stall""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2193693,,,,,,,,,,,,,,,,
"202, 8535 Clearwater Drive, Fort McMurray, AB T9H5G2",Fort McMurray,AB,T9H5G2,56.720583,-111.35482086,"Welcome to 8535 Clearwater Avenue #202, where stunning views and modern convenience meet. This spacious 1,033 sq. ft. 2-bedroom, 2-bathroom condo offers an inviting open-concept layout with floor-to-ceiling windows that fill the home with natural light while showcasing breathtaking views of the Clearwater River.

The functional kitchen is designed for both style and efficiency, featuring granite countertops, ample cabinet space, and sleek appliances. The generously sized bedrooms provide comfort and privacy, while the separate den offers a dedicated space for a home office, reading nook, or additional storage.

Step outside onto the expansive balcony, perfect for enjoying your morning coffee while taking in the serene waterfront scenery. Additional features include two underground titled parking stalls, ensuring secure and convenient parking year-round.

Condo fees cover heat, water, trash, common area maintenance, and reserve fund contributions, offering a hassle-free lifestyle.

Don’t miss this rare opportunity to own a prime river-facing unit in a sought-after location. Schedule your private viewing today!",180000.0,CAD,2,2,984,,,,,,,,,,,,,,,,,,"[""Balcony""]","[""Balcony""]",,"[""Underground""]",,,"[""Electric"", ""Living Room""]",,,,,,,,,,,"[""Baseboard"", ""Natural Gas""]",,,,,,,,,,,,,,,A2191936,,,,,,,,,,,,,N/A,Condo,,,,,,,,984 SQFT,,,,Downtown,,,,Condo,,,,,,,,,,,,,,,,,"[""Underground""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carpet"", ""Linoleum""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Underground""]","[""Electric"", ""Living Room""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2191936,,,,,,,,,,,,,,,,
"217, 8535 Clearwater Drive, Fort McMurray, AB T9H 5G2",Fort McMurray,AB,T9H 5G2,56.720583,-111.35482086,"Located directly across from the scenic Clearwater River, this spacious and upgraded 2-bedroom + den condo offers a modern and convenient living experience in a highly desirable location. The well-designed kitchen features granite countertops, a raised eating bar, beautiful cabinetry, and durable tile and laminate flooring, creating a stylish and functional space.

The open-concept living area provides direct access to a private balcony with stunning river views, perfect for enjoying the serene surroundings. The primary bedroom is well-sized, while the additional bedroom and den offer flexible space for a home office or guest room.

Residents benefit from on-site exercise facilities and the convenience of nearby shopping, dining, and entertainment options, including a bowling alley just across the street. This unit also includes two titled underground parking stalls, providing secure and convenient year-round parking.

Don’t miss this opportunity to own a beautifully upgraded condo in a prime location! Schedule your private viewing today.",160000.0,CAD,2,2,961,,,,,,,,,,,,,,,,,,"[""Balcony""]","[""Balcony""]",,"[""Parkade"", ""Underground""]",,,"[""Living Room"", ""None""]",,,,,,,,,,,"[""Boiler""]",,,,,,,,,,,,,,,A2191933,,,,,,,,,,,,,N/A,Condo,,,,,,,,961 SQFT,,,,Downtown,,,,Condo,,,,,,,,,,,,,,,,,"[""Parkade"", ""Underground""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Ceramic Tile"", ""Laminate""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Parkade"", ""Underground""]","[""Living Room"", ""None""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2191933,,,,,,,,,,,,,,,,
"10620 106 Str. Street, Fairview, AB T0H 1L0",Fairview,AB,T0H 1L0,56.0715698,-118.37631853,"Exceptional Opportunity Awaits!
We are pleased to present a remarkable chance to own a completely rebuilt, family-sized bi-level residence, designed with modern living in mind. This stunning home has been meticulously renovated to include new shingles, windows, doors, and light fixtures, ensuring a fresh and contemporary aesthetic throughout.
Situated on a desirable corner lot, this property boasts a brand-new fence that offers a great space for children and pets alike. Step inside to find a gorgeous kitchen layout featuring all new appliances and a semi-open concept that seamlessly connects to a spacious dining area with easy access to the newly constructed deck. The large family room provides a perfect space for family gatherings, entertaining or just relaxation.
Additional highlights of this exceptional home include fully updated bathrooms, new flooring and ceilings, as well as a modern heating and cooling system featuring a furnace and air conditioning unit, along with hot water on demand. The refinished attached garage with a new overhead door adds convenience to this outstanding property.
Don’t miss this unparalleled opportunity to own a beautifully restored home in a sought-after neighborhood. Schedule your private viewing today and experience the perfect blend of style, comfort, and functionality!",349900.0,CAD,4,2,"1,100",0.16,,,,"[""Finished"", ""Full""]",,,,,,,,,,,,,"[""Private Yard""]","[""Private Yard""]",,"[""Single Garage Attached""]",,,"[""Basement"", ""Family Room"", ""Gas""]",,,,,,,Yes,,,,"[""High Efficiency"", ""Forced Air"", ""Natural Gas""]",,,,,,,,,,,,,,,A2181235,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,,"1,100 SQFT",,,,NONE,,,,Single Family,,,,,,,,,,,,,,,,,"[""Single Garage Attached""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carpet"", ""Linoleum""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Single Garage Attached""]","[""Basement"", ""Family Room"", ""Gas""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2181235,,,,,,,,,,,,,,,,
"231045 HWY 684 Highway, Rural Peace No. 135, M.D. of, AB T8S 1N4","Rural Peace No. 135, M.D. of",AB,T8S 1N4,56.13348344,-117.48094105,"Great Location (Shaftesbury Trail) One Owner Home on 5.88 acres with 4 bedrooms, 3 bathrooms, open kitchen Living room and main floor laundry.  The primary bedroom c/w walk-in closet and 4 piece ensuite.  The Large Family room/games room c/w a wood stove to enjoy.  We cannot forget the large double attached garage and as a bonus you will also have a 28'x32' shop.  All this while living next to the Mighty Peace River along the Shaftesbury Trail.  Included with this home are many planted tree and shrubs as well as a garden to grow your own vegetables.  Enjoy the view of the Mighty Peace River from your deck while having your morning coffee or tea.  Here is the Home you have been Waiting For!  Call Today to View!",675000.0,CAD,4,3,"1,423",5.88,,,,"[""Full"", ""Partially Finished""]",,,,,,,,,,,,,"[""Private Entrance"", ""Private Yard"", ""Storage""]","[""Private Entrance"", ""Private Yard"", ""Storage""]",,"[""Additional Parking"", ""Aggregate"", ""Double Garage Attached"", ""Double Garage Detached"", ""Garage Door Opener"", ""Gravel Driveway"", ""Heated Garage"", ""Insulated"", ""Outside""]",,,"[""Family Room"", ""Wood Burning""]",,,,,,,Yes,,,,"[""Forced Air"", ""Natural Gas""]",,,,,,,,,,,,,,,A2193388,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,"[""Private Sewer"", ""Septic Field""]","1,423 SQFT",,,,NONE,,,,Single Family,,,,,,,,,,,,,,,,,"[""Additional Parking"", ""Aggregate"", ""Double Garage Attached"", ""Double Garage Detached"", ""Garage Door Opener"", ""Gravel Driveway"", ""Heated Garage"", ""Insulated"", ""Outside""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carpet"", ""Hardwood"", ""Tile"", ""Vinyl Plank""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Additional Parking"", ""Aggregate"", ""Double Garage Attached"", ""Double Garage Detached"", ""Garage Door Opener"", ""Gravel Driveway"", ""Heated Garage"", ""Insulated"", ""Outside""]","[""Family Room"", ""Wood Burning""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2193388,,,,,,,,,,,,,,,,
